0.000000000000000000e+00 3.076220682899997104e+06 -5.139000000000000000e+05 5.097471214357937127e+07 -4.927016250000000931e+06 -1.196378642884395085e+06
1.625000000000000056e-01 3.068437390522907022e+06 -5.139000000000000000e+05 5.047545867511375993e+07 -4.843507500000000931e+06 -1.178468117816864047e+06
3.250000000000000111e-01 3.060562349173456896e+06 -5.139000000000000000e+05 4.997747744626343250e+07 -4.759998750000000931e+06 -1.160903967212093994e+06
4.875000000000000444e-01 3.052557721138950903e+06 -5.139000000000000000e+05 4.948078644055055082e+07 -4.676490000000000931e+06 -1.143550102016715799e+06
6.500000000000000222e-01 3.044189174058385193e+06 -5.139000000000000000e+05 4.898542575531576574e+07 -4.592981250000000931e+06 -1.125628324867805000e+06
8.125000000000000000e-01 3.035462539563019294e+06 -5.139000000000000000e+05 4.849145405358402431e+07 -4.509472500000000931e+06 -1.107159349064144306e+06
9.750000000000000888e-01 3.026383649284113199e+06 -5.139000000000000000e+05 4.799892905074019730e+07 -4.425963750000000931e+06 -1.088163653706947342e+06
1.137499999999999956e+00 3.016958334852926433e+06 -5.139000000000000000e+05 4.750790751452906430e+07 -4.342455000000000931e+06 -1.068661483699858421e+06
1.300000000000000044e+00 3.007222433744230773e+06 -5.139000000000000000e+05 4.701844282708054781e+07 -4.258946250000000931e+06 -1.048805116076912731e+06
1.462500000000000133e+00 2.997219597328439355e+06 -5.139000000000000000e+05 4.653058191205589473e+07 -4.175437500000000931e+06 -1.028777952140557929e+06
1.625000000000000000e+00 2.986954676630479749e+06 -5.139000000000000000e+05 4.604436775229673088e+07 -4.091928750000000931e+06 -1.008590995456624543e+06
1.787500000000000089e+00 2.976432522675279994e+06 -5.139000000000000000e+05 4.555984254235313833e+07 -4.008420000000000931e+06 -9.882551081702620722e+05
1.950000000000000178e+00 2.965657986487768125e+06 -5.139000000000000000e+05 4.507704768848364055e+07 -3.924911250000000931e+06 -9.677810110059387516e+05
2.112500000000000266e+00 2.954642682016233914e+06 -5.139000000000000000e+05 4.459602325916769356e+07 -3.841402500000000931e+06 -9.472140021024585003e+05
2.274999999999999911e+00 2.943393469023245387e+06 -5.139000000000000000e+05 4.411680782189573348e+07 -3.757893750000000931e+06 -9.265742398634807905e+05
2.437500000000000000e+00 2.931915066639854107e+06 -5.139000000000000000e+05 4.363943900337310880e+07 -3.674385000000000931e+06 -9.058706854388153879e+05
2.600000000000000089e+00 2.920212193997112568e+06 -5.139000000000000000e+05 4.316395366344635189e+07 -3.590876250000000931e+06 -8.851121736298204632e+05
2.762500000000000178e+00 2.908289774843209423e+06 -5.139000000000000000e+05 4.269038787847807258e+07 -3.507367500000000931e+06 -8.643098502082868945e+05
2.925000000000000266e+00 2.896153874881389551e+06 -5.139000000000000000e+05 4.221877683193794638e+07 -3.423858750000000931e+06 -8.434881771861262387e+05
3.087499999999999911e+00 2.883809189312177245e+06 -5.139000000000000000e+05 4.174915483297222108e+07 -3.340350000000000931e+06 -8.226550470415821765e+05
3.250000000000000000e+00 2.871260413336096797e+06 -5.139000000000000000e+05 4.128155542775704712e+07 -3.256841250000000931e+06 -8.018182324437232455e+05
3.412500000000000089e+00 2.858512242153672501e+06 -5.139000000000000000e+05 4.081601139949849993e+07 -3.173332500000000931e+06 -7.809853862524430733e+05
3.575000000000000178e+00 2.845568857834101189e+06 -5.139000000000000000e+05 4.035255481012449414e+07 -3.089823750000000931e+06 -7.601683095705403248e+05
3.737500000000000266e+00 2.832434571199300699e+06 -5.139000000000000000e+05 3.989121703151553124e+07 -3.006315000000000931e+06 -7.393775194803817431e+05
3.900000000000000355e+00 2.819114091901613399e+06 -5.139000000000000000e+05 3.943202870263858140e+07 -2.922806250000000931e+06 -7.186200724105555564e+05
4.062500000000000000e+00 2.805612129593382124e+06 -5.139000000000000000e+05 3.897501969714211673e+07 -2.839297500000000931e+06 -6.979029078476985451e+05
4.225000000000000533e+00 2.791933216160356998e+06 -5.139000000000000000e+05 3.852021913779962063e+07 -2.755788750000000466e+06 -6.772330116376574151e+05
4.387500000000000178e+00 2.778080061785628553e+06 -5.139000000000000000e+05 3.806765555896651000e+07 -2.672280000000000466e+06 -6.566189083835179918e+05
4.549999999999999822e+00 2.764057412201077212e+06 -5.139000000000000000e+05 3.761735688920509070e+07 -2.588771250000000466e+06 -6.360671212973587681e+05
4.712500000000000355e+00 2.749870013138584327e+06 -5.139000000000000000e+05 3.716935028589624166e+07 -2.505262500000000000e+06 -6.155840574658415280e+05
4.875000000000000000e+00 2.735522610330030788e+06 -5.139000000000000000e+05 3.672366213523941487e+07 -2.421753750000000000e+06 -5.951760078502116958e+05
5.037500000000000533e+00 2.721017884870443493e+06 -5.139000000000000000e+05 3.628031822000437230e+07 -2.338244999999999534e+06 -5.748481389267566847e+05
5.200000000000000178e+00 2.706359732854162809e+06 -5.139000000000000000e+05 3.583934378856424987e+07 -2.254736249999999534e+06 -5.546061152708469890e+05
5.362499999999999822e+00 2.691552950663659256e+06 -5.139000000000000000e+05 3.540076338302842528e+07 -2.171227499999999534e+06 -5.344559281590922037e+05
5.525000000000000355e+00 2.676602334681403823e+06 -5.139000000000000000e+05 3.496460076609414071e+07 -2.087718749999999302e+06 -5.144034521071500494e+05
5.687500000000000000e+00 2.661511117464148905e+06 -5.139000000000000000e+05 3.453087904810731858e+07 -2.004209999999999534e+06 -4.944530029162159190e+05
5.850000000000000533e+00 2.646282087773877662e+06 -5.139000000000000000e+05 3.409962085018172860e+07 -1.920701249999999302e+06 -4.746084124056770816e+05
6.012500000000000178e+00 2.630920106147220358e+06 -5.139000000000000000e+05 3.367084817192564160e+07 -1.837192499999999534e+06 -4.548753213169010123e+05
6.174999999999999822e+00 2.615430033120806795e+06 -5.139000000000000000e+05 3.324458222311011702e+07 -1.753683749999999767e+06 -4.352592520566523308e+05
6.337500000000000355e+00 2.599815545778774656e+06 -5.139000000000000000e+05 3.282084351982452348e+07 -1.670174999999999534e+06 -4.157642374935952248e+05
6.500000000000000000e+00 2.584078814321530517e+06 -5.139000000000000000e+05 3.239965210306637362e+07 -1.586666249999999767e+06 -3.963925000858824351e+05
6.662500000000000533e+00 2.568224771376331337e+06 -5.139000000000000000e+05 3.198102743672842160e+07 -1.503157499999999534e+06 -3.771493717560871155e+05
6.825000000000000178e+00 2.552258349570434541e+06 -5.139000000000000000e+05 3.156498818315149844e+07 -1.419648749999999767e+06 -3.580400637884333846e+05
6.987499999999999822e+00 2.536183126421547495e+06 -5.139000000000000000e+05 3.115155231322715059e+07 -1.336140000000000000e+06 -3.390679532185311546e+05
7.150000000000000355e+00 2.520001228369942401e+06 -5.139000000000000000e+05 3.074073733440034091e+07 -1.252631249999999767e+06 -3.202345280575886136e+05
7.312500000000000000e+00 2.503717668493054342e+06 -5.139000000000000000e+05 3.033256017403022200e+07 -1.169122500000000000e+06 -3.015448379168739193e+05
7.475000000000000533e+00 2.487337459868317470e+06 -5.139000000000000000e+05 2.992703694485085830e+07 -1.085613749999999767e+06 -2.830038088562987978e+05
7.637500000000000178e+00 2.470863395791135728e+06 -5.139000000000000000e+05 2.952418312532852963e+07 -1.002104999999999884e+06 -2.646134006902523106e+05
7.800000000000000711e+00 2.454298399613772985e+06 -5.139000000000000000e+05 2.912401372945187986e+07 -9.185962499999996508e+05 -2.463756992098815390e+05
7.962500000000000355e+00 2.437647571242494974e+06 -5.139000000000000000e+05 2.872654311931980774e+07 -8.350874999999998836e+05 -2.282954783401110035e+05
8.125000000000000000e+00 2.420916010583566502e+06 -5.139000000000000000e+05 2.833178482829644158e+07 -7.515787500000001164e+05 -2.103773851442197338e+05
8.287499999999999645e+00 2.404104997673686594e+06 -5.139000000000000000e+05 2.793975187137554213e+07 -6.680700000000003492e+05 -1.926209241422415944e+05
8.450000000000001066e+00 2.387219173206639476e+06 -5.139000000000000000e+05 2.755045678249151260e+07 -5.845612499999996508e+05 -1.750299955957953935e+05
8.612500000000000711e+00 2.370263727272948250e+06 -5.139000000000000000e+05 2.716391129682754725e+07 -5.010524999999998254e+05 -1.576090980740119121e+05
8.775000000000000355e+00 2.353241953115502838e+06 -5.139000000000000000e+05 2.678012646029598638e+07 -4.175437500000000000e+05 -1.403599026145089592e+05
8.937500000000000000e+00 2.336156683890478220e+06 -5.139000000000000000e+05 2.639911282103925198e+07 -3.340350000000001746e+05 -1.232833888162295625e+05
9.099999999999999645e+00 2.319013201828673948e+06 -5.139000000000000000e+05 2.602088026782457158e+07 -2.505262500000003492e+05 -1.063839208616589749e+05
9.262500000000001066e+00 2.301815923294180539e+06 -5.139000000000000000e+05 2.564543790140833706e+07 -1.670174999999996217e+05 -8.966451234906075115e+04
9.425000000000000711e+00 2.284566966641509440e+06 -5.139000000000000000e+05 2.527279429160106182e+07 -8.350874999999981083e+04 -7.312489099404709123e+04
9.587500000000000355e+00 2.267271704091440421e+06 -5.139000000000000000e+05 2.490295739960401133e+07 0.000000000000000000e+00 -5.676926506583648734e+04
9.750000000000000000e+00 2.335889957679639105e+06 0.000000000000000000e+00 2.452196665296011046e+07 0.000000000000000000e+00 -1.539546587152703432e+06
9.912499999999999645e+00 2.318513761642816477e+06 0.000000000000000000e+00 2.414379635076516122e+07 0.000000000000000000e+00 -1.523564249259639997e+06
1.007500000000000107e+01 2.301103792951485608e+06 0.000000000000000000e+00 2.376845242445437238e+07 0.000000000000000000e+00 -1.507772371685819002e+06
1.023750000000000071e+01 2.283664125312431250e+06 0.000000000000000000e+00 2.339594003109543025e+07 0.000000000000000000e+00 -1.492172053158583352e+06
1.040000000000000036e+01 2.266198480079608969e+06 0.000000000000000000e+00 2.302626369440732896e+07 0.000000000000000000e+00 -1.476763641944042174e+06
